Unnamed: 0,mod_date,pub_date,cvss,cwe_code,cwe_name,summary,access_authentication,access_complexity,access_vector,impact_availability,impact_confidentiality,impact_integrity
CVE-2019-19063,2019-11-18 06:15:00,2019-11-18 06:15:00,7.8,400, Uncontrolled Resource Consumption,"Two memory leaks in the rtl_usb_probe() function in drivers/net/wireless/realtek/rtlwifi/usb.c in the Linux kernel through 5.3.11 allow attackers to cause a denial of service (memory consumption), aka CID-3f9361695113.",,,,,,
CVE-2019-19062,2019-11-18 06:15:00,2019-11-18 06:15:00,7.8,400, Uncontrolled Resource Consumption,"A memory leak in the crypto_report() function in crypto/crypto_user_base.c in the Linux kernel through 5.3.11 allows attackers to cause a denial of service (memory consumption) by triggering crypto_report_alg() failures, aka CID-ffdde5932042.",,,,,,
CVE-2019-19061,2019-11-18 06:15:00,2019-11-18 06:15:00,7.8,400, Uncontrolled Resource Consumption,"A memory leak in the adis_update_scan_mode_burst() function in drivers/iio/imu/adis_buffer.c in the Linux kernel before 5.3.9 allows attackers to cause a denial of service (memory consumption), aka CID-9c0530e898f3.",,,,,,
CVE-2019-19060,2019-11-18 06:15:00,2019-11-18 06:15:00,7.8,400, Uncontrolled Resource Consumption,"A memory leak in the adis_update_scan_mode() function in drivers/iio/imu/adis_buffer.c in the Linux kernel before 5.3.9 allows attackers to cause a denial of service (memory consumption), aka CID-ab612b1daf41.",,,,,,
CVE-2019-19059,2019-11-18 06:15:00,2019-11-18 06:15:00,7.8,400, Uncontrolled Resource Consumption,"Multiple memory leaks in the iwl_pcie_ctxt_info_gen3_init() function in drivers/net/wireless/intel/iwlwifi/pcie/ctxt-info-gen3.c in the Linux kernel through 5.3.11 allow attackers to cause a denial of service (memory consumption) by triggering iwl_pcie_init_fw_sec() or dma_alloc_coherent() failures, aka CID-0f4f199443fa.",,,,,,
CVE-2019-19058,2019-11-18 06:15:00,2019-11-18 06:15:00,7.8,400, Uncontrolled Resource Consumption,"A memory leak in the alloc_sgtable() function in drivers/net/wireless/intel/iwlwifi/fw/dbg.c in the Linux kernel through 5.3.11 allows attackers to cause a denial of service (memory consumption) by triggering alloc_page() failures, aka CID-b4b814fec1a5.",,,,,,
CVE-2019-19057,2019-11-18 06:15:00,2019-11-18 06:15:00,7.8,400, Uncontrolled Resource Consumption,"Two memory leaks in the mwifiex_pcie_init_evt_ring() function in drivers/net/wireless/marvell/mwifiex/pcie.c in the Linux kernel through 5.3.11 allow attackers to cause a denial of service (memory consumption) by triggering mwifiex_map_pci_memory() failures, aka CID-d10dcb615c8e.",,,,,,
CVE-2019-19056,2019-11-18 06:15:00,2019-11-18 06:15:00,7.8,400, Uncontrolled Resource Consumption,"A memory leak in the mwifiex_pcie_alloc_cmdrsp_buf() function in drivers/net/wireless/marvell/mwifiex/pcie.c in the Linux kernel through 5.3.11 allows attackers to cause a denial of service (memory consumption) by triggering mwifiex_map_pci_memory() failures, aka CID-db8fd2cde932.",,,,,,
CVE-2019-19055,2019-11-18 06:15:00,2019-11-18 06:15:00,7.8,400, Uncontrolled Resource Consumption,"** DISPUTED ** A memory leak in the nl80211_get_ftm_responder_stats() function in net/wireless/nl80211.c in the Linux kernel through 5.3.11 allows attackers to cause a denial of service (memory consumption) by triggering nl80211hdr_put() failures, aka CID-1399c59fa929. NOTE: third parties dispute the relevance of this because it occurs on a code path where a successful allocation has already occurred.",,,,,,
CVE-2019-19054,2019-11-18 06:15:00,2019-11-18 06:15:00,7.8,400, Uncontrolled Resource Consumption,"A memory leak in the cx23888_ir_probe() function in drivers/media/pci/cx23885/cx23888-ir.c in the Linux kernel through 5.3.11 allows attackers to cause a denial of service (memory consumption) by triggering kfifo_alloc() failures, aka CID-a7b2df76b42b.",,,,,,
CVE-2019-19053,2019-11-18 06:15:00,2019-11-18 06:15:00,7.8,400, Uncontrolled Resource Consumption,"A memory leak in the rpmsg_eptdev_write_iter() function in drivers/rpmsg/rpmsg_char.c in the Linux kernel through 5.3.11 allows attackers to cause a denial of service (memory consumption) by triggering copy_from_iter_full() failures, aka CID-bbe692e349e2.",,,,,,
CVE-2019-19052,2019-11-18 06:15:00,2019-11-18 06:15:00,7.8,400, Uncontrolled Resource Consumption,"A memory leak in the gs_can_open() function in drivers/net/can/usb/gs_usb.c in the Linux kernel before 5.3.11 allows attackers to cause a denial of service (memory consumption) by triggering usb_submit_urb() failures, aka CID-fb5be6a7b486.",,,,,,
CVE-2019-19051,2019-11-18 06:15:00,2019-11-18 06:15:00,7.8,400, Uncontrolled Resource Consumption,"A memory leak in the i2400m_op_rfkill_sw_toggle() function in drivers/net/wimax/i2400m/op-rfkill.c in the Linux kernel before 5.3.11 allows attackers to cause a denial of service (memory consumption), aka CID-6f3ef5c25cc7.",,,,,,
CVE-2019-19050,2019-11-18 06:15:00,2019-11-18 06:15:00,7.8,400, Uncontrolled Resource Consumption,"A memory leak in the crypto_reportstat() function in crypto/crypto_user_stat.c in the Linux kernel through 5.3.11 allows attackers to cause a denial of service (memory consumption) by triggering crypto_reportstat_alg() failures, aka CID-c03b04dcdba1.",,,,,,
CVE-2019-19049,2019-11-18 06:15:00,2019-11-18 06:15:00,7.8,400, Uncontrolled Resource Consumption,"** DISPUTED ** A memory leak in the unittest_data_add() function in drivers/of/unittest.c in the Linux kernel before 5.3.10 allows attackers to cause a denial of service (memory consumption) by triggering of_fdt_unflatten_tree() failures, aka CID-e13de8fe0d6a. NOTE: third parties dispute the relevance of this because unittest.c can only be reached during boot.",,,,,,
CVE-2019-19048,2019-11-18 06:15:00,2019-11-18 06:15:00,7.8,400, Uncontrolled Resource Consumption,"A memory leak in the crypto_reportstat() function in drivers/virt/vboxguest/vboxguest_utils.c in the Linux kernel before 5.3.9 allows attackers to cause a denial of service (memory consumption) by triggering copy_form_user() failures, aka CID-e0b0cb938864.",,,,,,
CVE-2019-19047,2019-11-18 06:15:00,2019-11-18 06:15:00,7.8,400, Uncontrolled Resource Consumption,"A memory leak in the mlx5_fw_fatal_reporter_dump() function in drivers/net/ethernet/mellanox/mlx5/core/health.c in the Linux kernel before 5.3.11 allows attackers to cause a denial of service (memory consumption) by triggering mlx5_crdump_collect() failures, aka CID-c7ed6d0183d5.",,,,,,
CVE-2019-19046,2019-11-18 06:15:00,2019-11-18 06:15:00,7.8,400, Uncontrolled Resource Consumption,"** DISPUTED ** A memory leak in the __ipmi_bmc_register() function in drivers/char/ipmi/ipmi_msghandler.c in the Linux kernel through 5.3.11 allows attackers to cause a denial of service (memory consumption) by triggering ida_simple_get() failure, aka CID-4aa7afb0ee20. NOTE: third parties dispute the relevance of this because an attacker cannot realistically control this failure at probe time.",,,,,,
CVE-2019-19045,2019-11-18 06:15:00,2019-11-18 06:15:00,7.8,400, Uncontrolled Resource Consumption,"A memory leak in the mlx5_fpga_conn_create_cq() function in drivers/net/ethernet/mellanox/mlx5/core/fpga/conn.c in the Linux kernel before 5.3.11 allows attackers to cause a denial of service (memory consumption) by triggering mlx5_vector2eqn() failures, aka CID-c8c2a057fdc7.",,,,,,
CVE-2019-19044,2019-11-18 06:15:00,2019-11-18 06:15:00,7.8,400, Uncontrolled Resource Consumption,"Two memory leaks in the v3d_submit_cl_ioctl() function in drivers/gpu/drm/v3d/v3d_gem.c in the Linux kernel before 5.3.11 allow attackers to cause a denial of service (memory consumption) by triggering kcalloc() or v3d_job_init() failures, aka CID-29cd13cfd762.",,,,,,
CVE-2019-19043,2019-11-18 06:15:00,2019-11-18 06:15:00,7.8,400, Uncontrolled Resource Consumption,"A memory leak in the i40e_setup_macvlans() function in drivers/net/ethernet/intel/i40e/i40e_main.c in the Linux kernel through 5.3.11 allows attackers to cause a denial of service (memory consumption) by triggering i40e_setup_channel() failures, aka CID-27d461333459.",,,,,,
CVE-2019-19041,2019-11-17 21:15:00,2019-11-17 21:15:00,9.0,78, Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),"An issue was discovered in Xorux Lpar2RRD 6.11 and Stor2RRD 2.61, as distributed in Xorux 2.41. They do not correctly verify the integrity of an upgrade package before processing it. As a result, official upgrade packages can be modified to inject an arbitrary Bash script that will be executed by the underlying system. It is possible to achieve this by modifying the values in the files.SUM file (which are used for integrity control) and injecting malicious code into the upgrade.sh file.",,,,,,
CVE-2019-19040,2019-11-17 21:15:00,2019-11-17 21:15:00,4.3,79, Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"KairosDB through 1.2.2 has XSS in view.html because of showErrorMessage in js/graph.js, as demonstrated by view.html?q= with a '""sampling"":{""value"":""<script>' substring.",,,,,,
CVE-2019-19035,2019-11-17 18:15:00,2019-11-17 18:15:00,4.3,125, Out-of-bounds Read,jhead 3.03 is affected by: heap-based buffer over-read. The impact is: Denial of service. The component is: ReadJpegSections and process_SOFn in jpgfile.c. The attack vector is: Open a specially crafted JPEG file.,,,,,,
CVE-2019-19022,2019-11-17 18:15:00,2019-11-17 18:15:00,5.0,200, Information Exposure,"iTerm2 through 3.3.6 has potentially insufficient documentation about the presence of search history in com.googlecode.iterm2.plist, which might allow remote attackers to obtain sensitive information, as demonstrated by searching for the NoSyncSearchHistory string in .plist files within public Git repositories.",,,,,,
CVE-2019-19012,2019-11-17 18:15:00,2019-11-17 18:15:00,7.5,190, Integer Overflow or Wraparound,"An integer overflow in the search_in_range function in regexec.c in Oniguruma 6.x before 6.9.4_rc2 leads to an out-of-bounds read, in which the offset of this read is under the control of an attacker. (This only affects the 32-bit compiled version). Remote attackers can cause a denial-of-service or information disclosure, or possibly have unspecified other impact, via a crafted regular expression.",,,,,,
CVE-2019-19011,2019-11-17 18:15:00,2019-11-17 18:15:00,5.0,476, NULL Pointer Dereference,MiniUPnP ngiflib 0.4 has a NULL pointer dereference in GifIndexToTrueColor in ngiflib.c via a file that lacks a palette.,,,,,,
CVE-2019-19010,2019-11-16 01:15:00,2019-11-16 01:15:00,7.5,20, Improper Input Validation,Eval injection in the Math plugin of Limnoria (before 2019.11.09) and Supybot (through 2018-05-09) allows remote unprivileged attackers to disclose information or possibly have unspecified other impact via the calc and icalc IRC commands.,,,,,,
CVE-2019-16762,2019-11-15 23:15:00,2019-11-15 23:15:00,4.9,20, Improper Input Validation,A specially crafted Bitcoin script can cause a discrepancy between the specified SLP consensus rules and the validation result of the slpjs npm package. An attacker could create a specially crafted Bitcoin script in order to cause a hard-fork from the SLP consensus. Affected users can upgrade to any version >= 0.21.4.,,,,,,
CVE-2019-16761,2019-11-15 23:15:00,2019-11-15 23:15:00,4.9,20, Improper Input Validation,A specially crafted Bitcoin script can cause a discrepancy between the specified SLP consensus rules and the validation result of the slp-validate@1.0.0 npm package. An attacker could create a specially crafted Bitcoin script in order to cause a hard-fork from the SLP consensus. All versions >1.0.0 have been patched.,,,,,,
CVE-2019-6664,2019-11-15 21:30:00,2019-11-15 21:15:00,5.0,20, Improper Input Validation,"On BIG-IP 15.0.0 and 14.1.0-14.1.0.6, under certain conditions, network protections on the management port do not follow current best practices.",,,,,,
CVE-2019-6663,2019-11-15 21:30:00,2019-11-15 21:15:00,4.3,20, Improper Input Validation,"The BIG-IP 15.0.0-15.0.1, 14.0.0-14.1.2.2, 13.1.0-13.1.3.1, 12.1.0-12.1.5, and 11.5.1-11.6.5.1, BIG-IQ 7.0.0, 6.0.0-6.1.0, and 5.2.0-5.4.0, iWorkflow 2.3.0, and Enterprise Manager 3.1.1 configuration utility is vulnerable to Anti DNS Pinning (DNS Rebinding) attack.",,,,,,
CVE-2019-6662,2019-11-15 21:30:00,2019-11-15 21:15:00,4.0,532, Inclusion of Sensitive Information in Log Files,"On BIG-IP 13.1.0-13.1.1.4, sensitive information is logged into the local log files and/or remote logging targets when restjavad processes an invalid request. Users with access to the log files would be able to view that data.",,,,,,
CVE-2019-6661,2019-11-15 21:30:00,2019-11-15 21:15:00,5.0,400, Uncontrolled Resource Consumption,"When the BIG-IP APM 14.1.0-14.1.2, 14.0.0-14.0.1, 13.1.0-13.1.3.1, 12.1.0-12.1.4.1, or 11.5.1-11.6.5 system processes certain requests, the APD/APMD daemon may consume excessive resources.",,,,,,
CVE-2019-6660,2019-11-15 21:30:00,2019-11-15 21:15:00,5.0,400, Uncontrolled Resource Consumption,"On BIG-IP 14.1.0-14.1.2, 14.0.0-14.0.1, and 13.1.0-13.1.1, undisclosed HTTP requests may consume excessive amounts of systems resources which may lead to a denial of service.",,,,,,
CVE-2019-6659,2019-11-15 21:30:00,2019-11-15 21:15:00,5.0,20, Improper Input Validation,"On version 14.0.0-14.1.0.1, BIG-IP virtual servers with TLSv1.3 enabled may experience a denial of service due to undisclosed incoming messages.",,,,,,
CVE-2019-18372,2019-11-15 18:42:00,2019-11-15 18:15:00,7.2,269, Improper Privilege Management,"Symantec Endpoint Protection, prior to 14.2 RU2, may be susceptible to a privilege escalation vulnerability, which is a type of issue whereby an attacker may attempt to compromise the software application to gain elevated access to resources that are normally protected from an application or user.",,,,,,
CVE-2019-12759,2019-11-15 18:42:00,2019-11-15 18:15:00,7.2,269, Improper Privilege Management,"Symantec Endpoint Protection Manager (SEPM) and Symantec Mail Security for MS Exchange (SMSMSE), prior to versions 14.2 RU2 and 7.5.x respectively, may be susceptible to a privilege escalation vulnerability, which is a type of issue whereby an attacker may attempt to compromise the software application to gain elevated access to resources that are normally protected from an application or user.",,,,,,
